source,title,content_summary,section,url,date
Jornada,Charros femenil tomar delantera serie semifinal,"Diablos Rojos perder primero duelo semifinal Liga Mexicana Softbol femenil . Charros Jalisco pegar 6-3 escarlata , poner él 1-0 .",Deportes,https://www.jornada.com.mx/2024/03/06/deportes/a30n2dep?partner=rss,06/03/2024
Jornada,Tigres Pachuca rescatar empate octavo final Liga Campeones,definir dentro semana Liga Campeones Concacaf .,Deportes,https://www.jornada.com.mx/2024/03/06/deportes/a30n1dep?partner=rss,06/03/2024
Jornada,mbappé comanda PSG cuarto final Champions,"San Sebastián . Kylian Mbappé no ir extrañar París Saint-Germain decidir partir club . parisino , cambio , sí echar menos francés no estar liquidar partido definitorio , suscitar ayer Champions Real Sociedad ( 2-1 ) .",Deportes,https://www.jornada.com.mx/2024/03/06/deportes/a11n1dep?partner=rss,06/03/2024
Jornada,"máximo seguridad , atleta desfilar barco Sena","París . total 180 barco , 94 transportar deportista , desfilar río Sena París parte ceremonia inauguración Juegos Olímpicos 2024 , 26 julio , detallar prefecto región Ile-de-France , Marc Guillaume .",Deportes,https://www.jornada.com.mx/2024/03/06/deportes/a12n1dep?partner=rss,06/03/2024
Jornada,"inspirado mujer , Agúndez anhelar hacer historia JO","pasado 26 febrero , Gabriela Agúndez fin respirar alivio . convertir él manera oficial seleccionado olímpico quitar peso encima clavadista , partir entonces desechar inquietud mente concentrar él lleno preparación .",Deportes,https://www.jornada.com.mx/2024/03/06/deportes/a12n2dep?partner=rss,06/03/2024
Jornada,Senadores apruer iniciativa igualdad salarial deporte,"unanimidad , Senado República aprobar ayer reforma Ley Federal Trabajo ( LFT ) encaminado avanzar igualdad salarial deporte profesional , establecimiento salario base hombre muje-r respeto pleno derecho laboral futbolista , boxeado-ras , luchador integrante disciplina , no poder ser discriminar hostigada .",Deportes,https://www.jornada.com.mx/2024/03/06/deportes/a10n1dep?partner=rss,06/03/2024
Jornada,"futbolista varonil ganar 5 mdd anual , jugadora 12 mil mensual","futbol profesional existir amplio brecha salarial hombre mujer . acuerdo sitio especializado Salary Sport , delantero francés Tigres , André-Pierre Gignac , percibir alrededor 5 millón dólares anual , sueldo promedio jugadora Liga Mx Femenil ser 8 mil 12 mil pesos mensual . excepción , mayoría aún deber pagar renta , comida nutriólogo profesional falta respaldo cabal club . Comisión Federal Competencia Económica sancionar 2021 FMF promover brecha salarial género .",Deportes,https://www.jornada.com.mx/2024/03/06/deportes/a10n2dep?partner=rss,06/03/2024
Jornada,homínido Pleistoceno tener técnica complejo planificación elaborar herramienta,"Madrid . homínido organización fabricar herramienta piedra ocupar este Asia hacer 1.1 millón año , 300 mil antes hacha mano más antiguo hallado región .",Ciencia y tecnologia,https://www.jornada.com.mx/2024/03/06/ciencias/a06n2cie?partner=rss,06/03/2024
Jornada,graduar 10 astronauta EU ; ser elegibl ir Luna Marte,"Houston . luego dos año riguroso entrenamiento , 10 estadunidens convertir forma oficial astronauta martes ahora ser elegibl misión NASA Estación Espacial Internacional ( EEI ) , Luna , ir bien , Marte .",Ciencia y tecnologia,https://www.jornada.com.mx/2024/03/06/ciencias/a06n3cie?partner=rss,06/03/2024
Jornada,"célula líquido amniótico , científico crear miniórganos","Washington . Científicos crear miniorga yo partir célula flotar líquido rodear feto útero , avance considerar poder abrir nuevo área medicina prenatal .",Ciencia y tecnologia,https://www.jornada.com.mx/2024/03/06/ciencias/a06n1cie?partner=rss,06/03/2024
Jornada,Presentan Javier Valdez : Bato FIL Minería,"legado periodístico literario Javier Valdez seguir vigente año ser obligar lectura texto México bárbaro incendiado , sostener Griselda Triana , compañera vida corresponsal Jornada asesinado mayo 2017 .",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a04n2cul?partner=rss,06/03/2024
Jornada,agosto ver ( extracto ),"primero tres año ser puntual día , noche cama mañana baño , tregua sagrado regla parto . ambos ver tiempo amenaza rutina , poner él acuerdo decidir sumar él amor grano aventura . época soler ir motel lance , tanto más refinado mala muerte , noche hotel ser asaltar mano armado dejar puro cuero . ser inspiración tanto imprevista acostumbrar llevar preservativo cartera evitar sorpresa . descubrir azar marca llevar impreso anuncio publicidad : Next Time Buy Lutecian . así ser inaugurar largo época amor llevar premio frase feliz , procaz sentencia Séneca .",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a03n3cul?partner=rss,06/03/2024
Jornada,"Restauran Victoria , antiguo madereer   transformar Casa Libro Monterrey","Monterrey , NL . , emblemático edificio albergar maderería Victoria , construido 1945 dentro tendencia arquitectónico art decó tardío , empezar ser restaurar ser convertir Casa Libro Monterrey , 60 año abandono .",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a05n2cul?partner=rss,06/03/2024
Jornada,"Diccionario rendir homenaje Moliner , BC","Tijuana , BC . , Compañía Nacional Teatro llegar pasado fin semana Tijuana – parte descentralización – Diccionario , primero actriz Luisa Huertas dar vida María Moliner ; Daniel Giménez Cacho , gancho abarrotar Centro Cultural Tijuana ( Cecut ) charla “ profesión actor ” puesta escena ¡ Violencia ! , coproducción Centro Cultural Helénico .",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a05n1cul?partner=rss,06/03/2024
Jornada,morir fotógrafo catalán Ramón Masats,,Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a04n3cul?partner=rss,06/03/2024
Jornada,Arquitecto Riken Yamamoto ganar premio Pritzker,"Nueva York . japonés Riken Yamamoto ganar premio Pritzker 2024 , considerado Nobel arquitectura , informar organización responsable distinción comunicado elogiir estilo tranquilizador ” .",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a04n1cul?partner=rss,06/03/2024
Jornada,"“ escribir poesía equivaler explorar alma , implicar ”","poeta indígén Margarita León ( Santiago Anaya , Hidalgo , 1982 ) sufrir experiencia aterrador ser niña : muerte madre parto décimo hijo . Margarita , entonces 9 año , querer recitar poema rendir él homenaje festival Día Madres , enmudeceír frente asistente .",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a02n1cul?partner=rss,06/03/2024
Jornada,Ricardo Yáñez : Isocronías,"“ rodilla , rosal ” , aconsejar padre podar texto hija adolescente , ya madre abuela platicacer . “ rodilla ” , entender , ser rosal , cosa equivocado : ser deber ser jardinero . Suena cruel , ser , nada más , práctico . rosal , rosal , decir , florecer así mucho mejor . anécdota , Monterrey .",Cultura,https://www.jornada.com.mx/2024/03/06/opinion/a04o1cul?partner=rss,06/03/2024
Jornada,"estar disponible , volver segundo libro más vendido","lanzamiento novela póstuma Gabriel García Márquez ( 1927- 2014 ) , agosto ver , llegar hoy librería concordancia cumpleaños autor colombiano , haber convertir fenómeno venta : Amazon coloca segundo libro más vendido México .",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a03n2cul?partner=rss,06/03/2024
Jornada,Distribuyen 300 mil ejemplar mundo obra póstumo Gabo,"Madrid . multitudinario rueda prensa Instituto Cervantes Madrid , acudir 50 periodista más 180 seguir transmisión Internet , hijo Gabriel García Márquez rememorar último día padre , dictar fiel secretario , Monica Alonso , corrección postrer obra literario , dejar inconclús dispersa cinco manuscrito .",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a03n1cul?partner=rss,06/03/2024
Expansion,"México , espera eu demostrar seguridad consumo maíz transgénico","medio disputa comercio grano , subsecretario Agricultura mexicano decir haber ciencia probar herbicida glifosato ser dañino salud humano .",Economia,https://expansion.mx/economia/2024/03/06/eu-mexico-conflicto-maiz-transgenico-tmec,07/03/2024
Expansion,Mujeres necesitar ahorro 80% mayor hombre igualar ingreso retiro,"tener buen ingreso retiro ser gran desafío generación más joven ; embargo , mujer ser aún más , debido dificultad adicional enfrentar .",Economia,https://expansion.mx/economia/2024/03/06/mujeres-necesitan-ahorro-80-mayor-que-hombres-para-retiro,06/03/2024
Expansion,"fintech adquirir mercado , reto estar rentabilidad : Fitch",Fitch institución Sofipos fintech tener capacidad financiamiento menos diversificado .,Economia,https://expansion.mx/economia/2024/03/06/fintech-adquieren-mercado-el-reto-sera-rentabilidad-fitch,06/03/2024
Expansion,¿ cuánto ganar Puebla ? ser sueldo promedio,"conocer ser salario promedio Puebla nivel calidad vida considerar aspecto industria , actividad , movilidad empleo .",Economia,https://expansion.mx/economia/2024/03/06/cuanto-se-gana-en-puebla-sueldo-promedio,06/03/2024
Expansion,"Avances inflación EU "" no estar asegurado "" , señalar Jerome Powell",""" economía evolucionar general esperar , seguramente ser apropiar comenzar flexibilizar política ( monetario ) punto año "" , asegurar presidente Reserva Federal .",Economia,https://expansion.mx/economia/2024/03/06/avances-contra-inflacion-eu-no-estan-asegurados-fed,06/03/2024
Expansion,confianza consumidor estancar febrero,"consumidor mexicano percibir mejora condición económico hogar país , mejorar disposición consumo durabl . disminuir confianza futuro cercano .",Economia,https://expansion.mx/economia/2024/03/06/se-estanca-confianza-del-consumidor-febrero-inegi,06/03/2024
Expansion,bueno malo austeridad republicano prometer Sheinbaum,"Gane ganar , reto estar analizar presupuesto público gastar concepto redituabl economía , además generar más ingreso considerar reforma tributario .",Economia,https://expansion.mx/economia/2024/03/06/bueno-y-malo-de-austeridad-republicana-claudia-sheinbaum,06/03/2024
Expansion,OpenAI responder demanda Musk : “ querer control empresa ”,fundador empresa señalar multimillonario buscar OpenAI fusionar Tesla partir ahí convertir él director ejecutivo .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/06/openai-responde-demanda-elon-musk,06/03/2024
Expansion,Tinder Latam Sensei Media lanzar pódcast México : ¡ Haz Match !,actriz presentadoro Ana Sáenz unir proyecto conductora oficial ¡ Haz Match ! charlar celebridad pareja historia Tinder .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/06/tinder-latam-y-sensei-media-lanzan-podcast-en-mexico-haz-match,06/03/2024
Expansion,Airbnb señalar estancia Semana Santa descubrir nuevo destino,"viajero nacional estar buscar destino menos turístico , idea ser explorar nuevo pueblito ciudad .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/06/destinos-favoritos-mexico-segun-airbnb,06/03/2024
Expansion,Fujifilm querer revivir pasión fotografía más allá algoritmo,empresa japonés abrir showroom Ciudad México objetivo mostrar diferente categoría producto impulsar creación artístico .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/06/fujifilm-mexico-abre-showroom-analogico-cdmx,06/03/2024
Jornada,Oro romper barrero 2 mil dólares,,Economia,https://www.jornada.com.mx/2024/03/07/economia/021n3eco?partner=rss,07/03/2024
Jornada,Confianza consumidor lograr quinto mejor registro 2 década : Inegi,"febrero , preámbulo campaña electoral , Indicador Confianza Consumidor ( ICC ) ubicar 47.01 punto , quinto mejor registro iniciar serie hacer más dos década . dato representar ligero baja respecto enero , medición dar resultado punto ; comparativo anual tener avance 2.4 punto , reportar Instituto Nacional Estadística Geografía ( Inegi ) .",Economia,https://www.jornada.com.mx/2024/03/07/economia/021n1eco?partner=rss,07/03/2024
Jornada,Avanza producción exportación auto,"cuello botella registrar industria automotriz mexicano debido interrupción cadena suministro nivel mundial haber ir desfogar . febrero , producción aumentar 7.76 ciento tasa anual venta unidad extranjero repuntar 22.62 ciento , consignó Instituto Nacional Estadística Geografía ( Inegi ) .",Economia,https://www.jornada.com.mx/2024/03/07/economia/019n2eco?partner=rss,07/03/2024
Jornada,peso helar cinco jornada ganancia frente dólar,"pese desfase política monetario México Estados Unidos , hacer disminuir corto plazo diferencial tasa interés ambos economía , México seguir ser atractivo inversionista internacional , ahí fortaleza moneda nacional , estar mejor nivel inicio año .",Economia,https://www.jornada.com.mx/2024/03/07/economia/021n2eco?partner=rss,07/03/2024
Jornada,contribuyen migrant aumento inversión exportación : OIM,"migrant ser catalizador economía , acción contribuir aumento exportación , inversión extranjero directo ( IED ) productividad , asegurar Violetta Kuzmova , titular área Desarrollo Sostenible Migración Organización Internacional Migraciones ( OIM ) .",Economia,https://www.jornada.com.mx/2024/03/07/economia/020n1eco?partner=rss,07/03/2024
Jornada,Disciplina menos riesgo mujer inversionista,"pese tener menos confianza hora elegir inversión , mujer soler superar rentabilidad cartera capital hombre , ya ser disciplinar , tener menos probabilidad cambiar perfil riesgo medio volatilidad , documentar arriesgar acuerdo objetivo , evidenciar UBS Women and Investing .",Economia,https://www.jornada.com.mx/2024/03/07/economia/017n2eco?partner=rss,07/03/2024
Jornada,John Saxe-Fernández : guerra paz : advertencia lengua franco,"presidente francés Emmanuel Macrón , decir desdecir él , proponer conferencia apoyo Ucrania ( París , 26 /1/24 ) frente 27 líder ministro UE OTAN , enviar tropa terrestre campo batalla ucranio , sabiendas generar intensificación bélico , rechazo generalizado luego recular mantener hostilidad rusofóbico . enviar tropa zona conflicto ser provocación orden mayor Rusia .",Economia,https://www.jornada.com.mx/2024/03/07/economia/018a1eco?partner=rss,07/03/2024
Jornada,"fundamento , inquietud eu vehículo chino","primero bimestre año , dos cada 10 auto vendido México ser importar China , señalar conferencia Cristina Vázquez , coordinadora Estudios Económicos Asociación Mexicana Distribuidores Automotores ( AMDA ) .",Economia,https://www.jornada.com.mx/2024/03/07/economia/019n3eco?partner=rss,07/03/2024
Jornada,"Integración femenino mercado laboral mexicano , más bajo Latinoamérica","participación mujer mercado laboral mexicano ser más bajo América Latina , hecho influenciado factor social cultural limitar incorporación actividad económico aunado falta política público , dar conocer Citibanamex .",Economia,https://www.jornada.com.mx/2024/03/07/economia/017n1eco?partner=rss,07/03/2024
Jornada,construcción 2 nuevo terminal recuperar AICM capacidad operativo,"gobierno mexicano recuperar capacidad Aeropuerto Internacional Ciudad México ( AICM ) manera gradual haber realizar estudio implicar construcción dos nuevo terminal próximo 10 año atender demanda actual futuro instalación , contexto “ terminal 1 2 acercar final vida útil ” , informar Secretaría Infraestructura , Comunicaciones Transportes ( SICT ) .",Economia,https://www.jornada.com.mx/2024/03/07/economia/019n1eco?partner=rss,07/03/2024
Jornada,ingreso venta café caer 28% año,"valor exportación café México caer 28 ciento 2023 comparación año previo , revelar dato oficial . anterior pesar contexto mayor cotización internacional afectación cosecha fenómeno climático adverso .",Economia,https://www.jornada.com.mx/2024/03/07/economia/019n4eco?partner=rss,07/03/2024
Jornada,Persiste brechaber género TIC,,Economia,https://www.jornada.com.mx/2024/03/07/economia/017n4eco?partner=rss,07/03/2024
Jornada,impuesto desigualdad,"Berlín . veces producto sólo diferenciar diseño tamaño envase , pensado público femenino masculino , ser alemana pagar más .",Economia,https://www.jornada.com.mx/2024/03/07/economia/017n3eco?partner=rss,07/03/2024
Jornada,"bono ultralargo plazo recorte impuesto , plan desarrollo chino","Pekín . objetivo crecimiento PIB China alrededor 5 ciento 2024 ser alcanzable “ arduo trabajo ” , afirmar miércoles Zheng Shanjie , director Comisión Nacional Desarrollo Reforma , explicar principal acción gubernamental restablecer economía año .",Economia,https://www.jornada.com.mx/2024/03/07/economia/018n1eco?partner=rss,07/03/2024
Jornada,experto reducir previsión crecimiento Alemania,"Berlín . dos instituto investigación alemán recortar ayer previsión crecimiento 2024 , último golpe mayor economía zona euro .",Economia,https://www.jornada.com.mx/2024/03/07/economia/020n2eco?partner=rss,07/03/2024
Jornada,"Checo , triunfo Qiddiya",,Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a12n3dep?partner=rss,07/03/2024
Jornada,"final Copa Oro , jugadora EU enfrentar Brasil","Ángeles . anfitriona Estados Unidos derrotar ayer Canadá 3-1 tanda penal empatar 2-2 tiempo reglamentario , medir Brasil final primero edición Copa Oro futbol femenino .",Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a32n4dep?partner=rss,07/03/2024
Jornada,Fiscalía pedir 4 año cárcel Ancelotti presunto fraude fiscal,"Madrid . Fiscalía español acusar técnico Real Madrid , Carlo Ancelotti , supuesto fraude fiscal decir utilizar empresa pantalla ocultar parte ingreso primero etapa club hacer más uno década .",Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a11n3dep?partner=rss,07/03/2024
Jornada,Multan RFEF falta protocolo acoso Mundial femenil,"Barcelona . ministerio Trabajo España enviar acta infracción Real Federación Española Futbol ( RFEF ) falta protocolo acoso ex dirigente organismo deportivo Luis Rubiales dar beso no consensuado Jennifer Hermoso . además , sancionar junto Barcelona no tener plan igualdad , poder desembocar multa 7 mil 500 euros .",Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a11n2dep?partner=rss,07/03/2024
Jornada,"Magic remontar vence 119-109 Wizards , helar 16 derrota","Washington . Franz Wagner anotar 28 punto , Paolo Banchero añadir 25 Magic Orlando remontar déficit 21 unidad segundo cuarto vencer miércoles 119-109 Wizards Washington , sufrir derrota 16 consecutivo .",Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a32n2dep?partner=rss,07/03/2024
Jornada,Charros Jalisco ganar segundo juego Diablos Rojos femenil,Charros Jalisco vencer manera cardiaco Diablos Rojos femenil pizarra 11-10 ayer juego ser extrainning .,Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a32n3dep?partner=rss,07/03/2024
Jornada,"sorpresa , Real Madrid City avanzar Champions","París . sorpresa , Real Madrid Manchester City cumplir vuelta octavo final Liga Campeones Leipzig ( 1-1 ) Copenhague ( 3-1 ) , respectivamente , unir nombre París Saint-Germain Bayern Múnich cuarto final , momento , figurar grande escuadra futbol europeo .",Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a11n1dep?partner=rss,07/03/2024
Jornada,Futbolistas cuerpo técnico abandonar Chihuahua FC,"Chihuahua , Chih . , jugador cuerpo técnico Chihuahua Futbol Club anunciar continuidad equipo Liga Premier Mx ser “ insostenible ” . abandonar plantel regresar lugar origen , derivado dueño franquicia , Carlos Lazo Reyes , permanecer prófu-go justicia presunto fraude más mil millón pesos realizar través empresa apuesta deportivo Yox Holding .",Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a12n1dep?partner=rss,07/03/2024
Jornada,"México , segundo país más seguir Supertazón 24.1 millón televidente","24.1 millón televidente , México convertir país mayor seguimiento Supertazón 58 después Estados Unidos ; incremento importante tomar cuenta 2023 audiencia ser 20.7 millón .",Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a12n2dep?partner=rss,07/03/2024
Jornada,"América , pie cuartos final Concachampions","América poner pie cuarto final Copa Campeones Concacaf golear 3-0 Chivas , quedar jugador menos mayor parte segundo tiempo miércoles partido ida octavo final , disputado estadio Akron .",Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a32n1dep?partner=rss,07/03/2024
Jornada,Fin sueño : tricolor quedar paso final perder 3-0 Brasil,"haber esperanza , apagar 10 minuto . selección femenil mexicana futbol vislumbrar éxito caer ayer 3-0 Brasil desplegar potencial miramiento alcanzar final Copa Oro W. expulsión error zaga sentenciar tricolor , perder invicto Pedro López después 23 juego .",Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a10n1dep?partner=rss,07/03/2024
Jornada,Esperamos empatiar diputado ley sueldo base : Monroy,"Noemí Monroy , abogada especializado asunto deportivo promotora iniciativa establecer salario base deporte profesional , indicar esperar igual empatía respaldo parte diputado ser votar cambio profundo proyecto decretir ley tiempo aproximado dos mes , evitar retraso elección .",Deportes,https://www.jornada.com.mx/2024/03/07/deportes/a10n2dep?partner=rss,07/03/2024
Jornada,“ eclips ser herramienta dar naturaleza conocer él mejor ”,"eclips , más allá atraer atención niño adulto , dar lugar mito inspirar literato , “ ser herramienta proporcionar naturaleza conocer él mejor ” , afirmar Luis Felipe Rodríguez Jorge . observación haber ampliar conocimiento movimiento cuerpo sistema solar , descubrir helio comprobar teoría relatividad , así Tierra rotar vez más lentamente .",Ciencia y tecnologia,https://www.jornada.com.mx/2024/03/07/ciencias/a06n1cie?partner=rss,07/03/2024
Jornada,Diputados rendir tributo creador   Macondo,"aniversario 97 nacimiento escritor Gabriel García Márquez , Cámara Diputados recordar premio Nobel Literatura 1982 “ maestro literatura universal ” ponderar “ genialidad contribución patrimonio cultural humanidad ” .",Cultura,https://www.jornada.com.mx/2024/03/07/cultura/a04n2cul?partner=rss,07/03/2024
Jornada,llegar Rusia buen historia ”,"Moscú . novela póstuma Gabriel García Márquez , agosto ver , salir ayer luz Rusia , confirmar grupo editorial AST .",Cultura,https://www.jornada.com.mx/2024/03/07/cultura/a03n3cul?partner=rss,07/03/2024
Jornada,"artista cubano colaborar fomentar muralismo San Salvador , Hidalgo","San Salvador , Hgo . , parte actividad impulsar interés vecino comunidad indígena elaboración mural art plástico , ser develar pasado 1º marzo mural Hermanamiento raíz corazón América , localidad otomí Rodrigo , municipio San Salvador , Hidalgo .",Cultura,https://www.jornada.com.mx/2024/03/07/cultura/a05n2cul?partner=rss,07/03/2024
Jornada,Explora Tomás Pérez Vejo “ invención ” México,"historiador Tomás Pérez Vejo , libro nación doliente : Imágenes profanas historia sagrado ( Instituto Nacional Antropología Historia , 2024 ) , relatar partir siglo xix dejar contar pintura México historia nacimiento , muerte resurrección Cristo narrar historia nacimiento , muerte resurrección nación mexicano .",Cultura,https://www.jornada.com.mx/2024/03/07/cultura/a05n1cul?partner=rss,07/03/2024
Jornada,José Cueli : Goya Palillo,"Cristina Hoyos , flamenca flamenquería catalán , magia magia , vestir futbolista equipo Barcelona , parte , , , Puma universitario . marco Camp nou , no caber ni mosca más , vibrar instante aprisionar pase ritmo furia español futbolero tornado rumba flamenco , vibrante esconder amor pintor aragonés . ¡ Goya , goyo !",Cultura,https://www.jornada.com.mx/2024/03/07/cultura/a04a1cul?partner=rss,07/03/2024
Jornada,Víctor Benítez definir máscara metáfora identidad,"más artefacto ocultar rostro representar más , fotógrafo Víctor Benítez entender máscara concepto metáfora identidad , tema haber encaminar gran parte interés propuesta creativo .",Cultura,https://www.jornada.com.mx/2024/03/07/cultura/a04n1cul?partner=rss,07/03/2024
Jornada,"organizar oaxaqueño primero Carnaval Indígena Costeño Santa Ana , California","Preservar cultura , “ parte ser venir ” , así poner alto nombre México lugar origen , San Pedro Jicayán , ser razón migrant municipio zona costero Oaxaca , radicado Santa Ana , California , decidir organizar primero Carnaval Indígena Costeño ciudad Estados Unidos .",Cultura,https://www.jornada.com.mx/2024/03/07/cultura/a02n1cul?partner=rss,07/03/2024
Jornada,continuar idilio mexicano Nobel colombiano,"admiración escritor Gabriel García Márquez ( 1927-2014 ) continuar México . ayer , joven lector mostrar embebido Metro lectura emblemático novela amor tiempo cólera . preguntar él conocer texto inédito agosto ver , expresar deseo obtener él cuanto antes ” .",Cultura,https://www.jornada.com.mx/2024/03/07/cultura/a03n2cul?partner=rss,07/03/2024
Jornada,lector español celebrar publicación agosto ver,"Madrid . “ tratar él novela Gabriel García Márquez , más aún , libro inédito póstumo , haber expectativa . haber notar primero día salir venta . sólo primero hora haber vender más 100 ejemplar , margen gente haber estar preguntar último día novela ” , relatar responsable librería más importante Madrid , Central , mañana cambiar escaparate situar lugar privilegiado ejemplar agosto ver , publicar España editorial Random House , México Centroamérica hacer editorial Diana , Grupo Planeta .",Cultura,https://www.jornada.com.mx/2024/03/07/cultura/a03n1cul?partner=rss,07/03/2024
Expansion,Citibanamex esperar continuidad económico siguiente sexenio,"economista jefe Citi América Latina , Ernesto Revilla , destacar siguiente gobierno deber también dar prioridad finanza Pemex .",Economia,https://expansion.mx/economia/2024/03/07/citibanamex-espera-continuidad-economica-en-el-siguiente-sexenio,07/03/2024
Expansion,inversión extranjero directo poder superar 36.000 mdd 2024 : Hacienda,"estar superar "" histórico "" cifra año anterior , decir Rogelio Ramírez O.",Economia,https://expansion.mx/economia/2024/03/07/inversion-extranjera-directa-podria-superar-los-36-000-mdd-en-2024-hacienda,07/03/2024
Expansion,"trabajo mal pagado , ser desventaja mujer México","jornada semanal trabajo hogar no remunerado ser más extenso mujer , promedio 32 hora , hombre ser solo 14 hora , decir Coneval .",Economia,https://expansion.mx/economia/2024/03/07/sin-trabajo-y-mal-pagadas-desventajas-de-mujeres-en-mexico,07/03/2024
Expansion,"malo buen : pepino subir 30% , jitomate bajar casi 42% febrero","pepino , gas LP cebolla ser producto más subir precio febrero , acuerdo Inegi .",Economia,https://expansion.mx/economia/2024/03/07/que-alimentos-subieron-bajaron-de-precio-2024,07/03/2024
Expansion,nearshoring beneficiar ganancia cartera banca : moody´s,"agencia calificadoro destacar crecimiento empleo bajo costo operación modelo digital , necesidad relocalización , favorecer largo plazo banco .",Economia,https://expansion.mx/economia/2024/03/07/nearshoring-beneficiara-bancos-mexico-moodys,07/03/2024
Expansion,"Fed "" no estar lejos "" confianza necesario recortar tasa : Jerome Powell",""" creer estar lugar correcto "" , decir presidente Reserva Federal Comisión Banca Senado .",Economia,https://expansion.mx/economia/2024/03/07/fed-confianza-necesaria-para-recortar-tasas-jerome-powell,07/03/2024
Expansion,registro patente disminuir 2023 primero vez 14 año : ONU,incertidumbre económico alza tasa interés estar considerado principal razón declive .,Economia,https://expansion.mx/economia/2024/03/07/registro-de-patentes-disminuyo-en-2023-tras-14-anos-onu,07/03/2024
Expansion,exportación chino crecer fuerza enero febrero 2024,comercio exterior haber ser factor clave crecimiento económico China último década haber generar gran cantidad empleo sector manufacturero .,Economia,https://expansion.mx/economia/2024/03/07/exportaciones-chinas-crecen-en-enero-y-febrero-2024,07/03/2024
Expansion,compromiso Citigroup México ser inquebrantable : Jane Fraser,"CEO Citigroup destacar , pesar hacer división banco Banamex Citi México , confiar liderazgo reconfiguración cadena suministro .",Economia,https://expansion.mx/economia/2024/03/07/jane-fraser-citigroup-destaca-compromiso-mexico,07/03/2024
Expansion,"mujer invertir mejor hombre , recibir menos pensión","brecha salarial tarea cuidado perjudicar retiro mujer , advertir grupo financiero suizo UBS .",Economia,https://expansion.mx/economia/2024/03/07/eres-mujer-podrias-recibir-menos-pension-que-hombres,07/03/2024
Expansion,déficit comercial Estados Unidos profundizar enero,"saldo rojo comercio bien servicio resto mundo alcanzar 67.400 millón dólares primero mes año , aumento 5.1% respecto diciembre pasado .",Economia,https://expansion.mx/economia/2024/03/07/deficit-comercial-de-estados-unidos-se-profundiza-en-enero,07/03/2024
Expansion,inflación desacelerar más esperado febrero,inflación subyacente también mostrar incremento más lento observado último mes . gas LP gasolina sufrir mayor aumento precio mes pasado .,Economia,https://expansion.mx/economia/2024/03/07/inflacion-febrero-2024-desacelera-inegi,07/03/2024
Expansion,"nearshoring , nuevo inversión desinflar México","acuerdo cifra oficial , año pasado ingresar 4.817 mdd nuevo inversión , cifra apenas representar 13% total IED ; 2022 flujo ser equivalente 50% .",Economia,https://expansion.mx/economia/2024/03/07/con-todo-y-nearshoring-las-nuevas-inversiones-se-desinflan-en-mexico,07/03/2024
Expansion,Ley Mercados Digitales entrar vigor UE,normativa tener objeto garantizar grande tecnológico comportir manera equitativo línea .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/07/ley-de-mercados-digitales-entra-vigor-union-europea,07/03/2024
Expansion,"Computadoras dos pantalla , nuevo tendencia querer tener","ser tendencia empresa estar impulsar , vez haber más opción mercado usuario conocer .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/07/laptops-doble-pantalla-seran-nueva-tendencia-computadoras,07/03/2024
Jornada,Exportaciones México EU marcar récord enero,"valor exportación México Estados Unidos comenzar año nivel precedente , confirmar posición país principal proveedor socio comercial mayor potencia económico mundo , revelar dato oficial nación divulgado ayer .",Economia,https://www.jornada.com.mx/2024/03/08/economia/019n2eco?partner=rss,08/03/2024
Jornada,"Garantizada , transición “ suave ordenado ” : SHCP","política fiscal impulsado actual administración haber buscar “ salvaguardar estabilidad macroeconómico mantener deuda trayectoria estable ; compromiso mantener último año gobierno hacer corresponder transición suave ordenado ” , enfatizar Rogelio Ramírez O , titular Secretaría Hacienda Crédito Público ( SHCP ) .",Economia,https://www.jornada.com.mx/2024/03/08/economia/016n1eco?partner=rss,08/03/2024
